12.9736687731 77.6204982008 1
12.9736352598 77.6200772982 1
12.9734877287 77.6205185224 1
12.9737198874 77.6203850645 1
12.9731697816 77.6206259285 0
12.9739310794 77.6199167468 1
12.9730538351 77.6201564166 0
12.9731092908 77.6202055409 1
12.9736456161 77.6199333684 1
12.9732100963 77.6205838677 1
12.9729179764 77.6203512566 0
12.9735962566 77.6204480151 1
12.973947231 77.620446093 0
12.9739917742 77.6206317542 0
12.9734423301 77.6202457102 1
12.973140796 77.6199616333 0
12.9736688717 77.6201301765 1
12.9732303165 77.6202040536 1
12.9730630481 77.6205615463 1
12.9733055994 77.6201095827 1
12.9729434113 77.6200762938 0
12.9729856062 77.6205922344 0
12.9736265651 77.6202612472 1
12.9735481354 77.6199305019 1
12.9738134679 77.6203834152 1
12.9732158664 77.620281265 1
12.9728635418 77.6205777709 0
12.972946357 77.6203766568 0
12.97339735 77.6203848274 1
12.9738494753 77.6206140995 1
12.973821323 77.6204378423 1
12.9732967193 77.6205048311 1
12.9732127707 77.6204882389 1
12.9730329475 77.6201821853 0
12.9730204874 77.6206371503 0
12.9737924237 77.6199891105 1
12.9734062005 77.6204452667 1
12.9738196486 77.6202650296 1
12.9738276681 77.6204199852 1
12.9736867905 77.6202617709 1
12.97357983 77.6199430313 1
12.97373159 77.6201565479 1
12.9735108297 77.6202244467 1
12.9734357239 77.620247161 1
12.9738665358 77.620476189 1
12.9736287152 77.620224187 1
12.9733453932 77.6204856644 1
12.9732967629 77.6203382234 1
12.9735011948 77.6205370296 1
12.9728566273 77.6206354454 0
12.9734432708 77.619906554 0
12.9736452237 77.6201241596 1
12.9731499245 77.6202148134 1
12.9732199116 77.6201973855 1
12.9732943363 77.620435702 1
12.9730865051 77.6204408424 1
12.9739362455 77.6205542328 0
12.9730216049 77.6202197688 0
12.9732345887 77.6200916847 1
12.9734646698 77.620398338 1
12.9733326591 77.620506793 1
12.9734885223 77.6200334462 1
12.9738346433 77.6201489133 1
12.9733864626 77.6201231736 1
12.9733370684 77.6205573686 1
12.9732886874 77.6204360504 1
12.9731522679 77.6205049176 1
12.9738835965 77.6203185902 1
12.9738990546 77.6200211382 1
12.9733127536 77.6205598393 1
12.9729008581 77.6202908828 0
12.9734564876 77.6205742372 1
12.97318809 77.6202812761 1
12.9731643592 77.6202975492 1
12.9738828246 77.6204401078 1
12.9731951042 77.6205314296 1
12.9736754239 77.6202106251 1
12.9732918717 77.6201360774 1
12.9729153067 77.620365162 0
12.9731005388 77.6204128231 1
12.9732161949 77.6201878832 1
12.9739398 77.620281592 1
12.9730469479 77.6205533139 1
12.9733171198 77.6203759322 1
12.9728923837 77.6202505268 0
12.9738950863 77.62039112 1
12.9735090941 77.6204452337 1
12.973290181 77.6199548445 1
12.9735299035 77.6206047003 1
12.9736636105 77.6205917673 1
12.9734126552 77.6204767542 1
12.9736495552 77.6201697997 1
12.973362474 77.6202819016 1
12.9735261433 77.6201626211 1
12.9736409249 77.6204853202 1
12.9739493248 77.6203288352 0
12.9734813138 77.620061394 1
12.9737787671 77.620078053 1
12.9731109329 77.6202447346 1
12.9737665629 77.6200636216 1
12.973311109 77.6205876838 1
12.9733622178 77.6199571336 1
12.9729482453 77.6203505525 0
12.9731025142 77.6199269834 0
12.9737680319 77.6202290757 1
12.9732321434 77.6201112103 1
12.9731277251 77.6202638811 1
12.9732030916 77.6200824865 1
12.9729401447 77.6202331274 0
12.9737248595 77.6206292571 1
12.9729894261 77.6205620174 1
12.9730327825 77.6202335682 0
12.9730963611 77.6202948504 1
12.9737477778 77.620448839 1
12.9731075139 77.6199504545 0
12.9730805121 77.6204858126 1
12.9739120078 77.6204386769 1
12.973084221 77.6205481707 1
12.9732691325 77.6199446675 1
12.9731960158 77.6198855089 0
12.9735313709 77.6204671253 1
12.9739531055 77.6203450244 0
12.9730506661 77.6200807894 0
12.9739435979 77.6199039474 1
12.9729190635 77.6202626929 0
12.9728691865 77.6203597296 0
12.9735757406 77.6200033539 1
12.9738431996 77.6202267234 1
12.9733538546 77.6200506289 1
12.9732981963 77.6201430618 1
12.9734029794 77.6206118135 0
12.9728920774 77.6203837996 0
12.9729185384 77.6204424798 1
12.9732858672 77.6200827792 1
12.9737664139 77.6199626343 1
12.973213676 77.6201138982 1
12.9734990215 77.6201453786 1
12.9737101948 77.620334823 1
